station,date,tmax,tmin,ppt
mdabench,2020-11-28,10.63,1.33,0
mdabench,2020-11-29,10.05,-11.37,0
mdabench,2020-11-30,11.93,-2.34,0
mdabench,2020-12-01,4.95,-2.64,0
mdabench,2020-12-02,5.03,-13.47,0
mdabench,2020-12-03,13.21,-7.63,0
mdabench,2020-12-04,11.13,-1.64,0
mdabench,2020-12-05,15.87,-6.29,0
mdabench,2020-12-06,14.45,-1.49,0
mdabench,2020-12-07,15.35,-2.79,0
mdabench,2020-12-08,15.85,4.41,0
mdabench,2020-12-09,13.39,2.23,0
mdabench,2020-12-10,3.23,-3.4,0.527
mdabench,2020-12-11,-0.71,-11.78,0
mdabench,2020-12-12,-4.69,-7.86,0
mdabench,2020-12-13,-5.77,-10.6,0
mdabench,2020-12-14,1.47,-13.25,0
mdabench,2020-12-15,2.32,-9.06,0
mdabench,2020-12-16,5.19,-2.01,0
mdabench,2020-12-17,7.45,-6.12,0
mdabench,2020-12-18,5.55,-3.54,0
mdabench,2020-12-19,8.11,-1.29,0
mdabench,2020-12-20,11.03,-1.87,0
mdabench,2020-12-21,6.45,0.69,2.791
mdabench,2020-12-22,8.71,-5.71,0.085
mdabench,2020-12-23,-1.11,-16.51,0
mdabench,2020-12-24,10.61,-9.57,0
mdabench,2020-12-25,8.17,-5.64,0
mdabench,2020-12-26,7.19,-3.59,0
mdabench,2020-12-27,2.15,-6.15,0
mdabench,2020-12-28,2.87,-10.61,0
mdabench,2020-12-29,-0.63,-9.65,0
mdabench,2020-12-30,4.9,-12.94,0
mdabench,2020-12-31,6.72,0.05,0
mdabench,2021-01-01,7.07,-5.2,0
mdabench,2021-01-02,7.28,1.68,0.051000000000000004
mdabench,2021-01-03,9.01,-1.41,0
mdabench,2021-01-04,7.79,-3.43,0
mdabench,2021-01-05,6.09,0.64,0
mdabench,2021-01-06,12.03,-6.75,0
mdabench,2021-01-07,4.69,-0.47,1.428
mdabench,2021-01-08,1.02,-6.86,0.748
mdabench,2021-01-09,1.86,-13.51,0.799
mdabench,2021-01-10,6.68,-11.85,1.5470000000000002
mdabench,2021-01-11,8.02,-5.23,0
mdabench,2021-01-12,9.9,2.53,0
mdabench,2021-01-13,11.47,2.65,0.102
mdabench,2021-01-14,2.55,-3.12,0
mdabench,2021-01-15,9.89,-10.89,0
mdabench,2021-01-16,7.28,-5.92,0
mdabench,2021-01-17,6.8,-7.07,0
mdabench,2021-01-18,0.23,-2.06,0
mdabench,2021-01-19,0.93,-12.26,0
mdabench,2021-01-20,4.14,-1.53,0
mdabench,2021-01-21,0.23,-6.71,0
mdabench,2021-01-22,-1.84,-16.99,0
mdabench,2021-01-23,-5.12,-17.81,0
mdabench,2021-01-24,-2.69,-15.67,0
mdabench,2021-01-25,-6.22,-14.75,0
mdabench,2021-01-26,-5.72,-12.71,0
mdabench,2021-01-27,-1.53,-12.25,0
mdabench,2021-01-28,5.29,-4.83,0
mdabench,2021-01-29,2.79,-2.66,0.544
mdabench,2021-01-30,3.57,-5.5,1.071
mdabench,2021-01-31,7.37,-8.7,0
mdabench,2021-02-01,10.91,-2.02,0
mdabench,2021-02-02,13.81,4.57,0
mdabench,2021-02-03,9.86,-9.02,0
mdabench,2021-02-04,0.83,-8.39,0
mdabench,2021-02-05,-1.13,-7.7,0
mdabench,2021-02-06,-8.23,-20.03,0
mdabench,2021-02-07,-18.24,-25.38,0
mdabench,2021-02-08,-23.31,-33.15,0
mdabench,2021-02-09,-24.01,-26.66,0
mdabench,2021-02-11,-26.98,-33.15,0
mdabench,2021-02-12,-21.51,-39.63,0
mdabench,2021-02-15,-5.7,-21.69,0
mdabench,2021-02-16,-3.53,-13.25,0
mdabench,2021-02-17,-4.9,-12.4,0
mdabench,2021-02-18,-4.35,-19.01,0
mdabench,2021-02-19,3.53,-12.96,0
mdabench,2021-02-20,1.1,-11.89,0
mdabench,2021-02-21,4.17,-8.51,0
mdabench,2021-02-22,8.22,3.39,0
mdabench,2021-02-23,6.38,-2.2,0
mdabench,2021-02-24,-0.89,-6.45,0
mdabench,2021-02-25,2.33,-7.17,0
mdabench,2021-02-26,2.78,-3.08,0
mdabench,2021-02-27,-1.37,-9.31,0
mdabench,2021-02-28,4.47,-14.64,0
mdabench,2021-03-01,14.27,-5.61,0
mdabench,2021-03-02,10.18,1.79,0
mdabench,2021-03-03,11.69,-1.46,0
mdabench,2021-03-04,14.5,-2.41,0
mdabench,2021-03-05,16.79,-2.07,0
mdabench,2021-03-06,16.01,1.93,0
mdabench,2021-03-07,11.68,-3.83,0
mdabench,2021-03-08,7.93,-5.96,0
mdabench,2021-03-09,1,-2.99,0.544
mdabench,2021-03-10,3.62,-9.44,0
mdabench,2021-03-11,5.63,-5.41,0
mdabench,2021-03-12,9.43,-7.07,0
mdabench,2021-03-13,11.14,-6.72,0
mdabench,2021-03-14,10.57,-3.02,0
mdabench,2021-03-15,9.79,-2.47,0
mdabench,2021-03-16,8.54,-5.68,0
mdabench,2021-03-17,11.93,-6.3,0
mdabench,2021-03-18,16.09,-2.33,0
mdabench,2021-03-19,16.7,1.35,0
mdabench,2021-03-20,11.73,0.5,0
mdabench,2021-03-21,7.61,-4.01,0
mdabench,2021-03-22,6.11,-2.04,0
mdabench,2021-03-23,5.49,-3.61,0
mdabench,2021-03-24,7.37,-9.77,0
mdabench,2021-03-25,5.69,-2.55,0
mdabench,2021-03-26,5.63,-6.79,0
mdabench,2021-03-27,11.12,-4.01,0.493
mdabench,2021-03-28,18.98,0.82,0
mdabench,2021-03-29,18.61,-6.27,0
mdabench,2021-03-30,-0.88,-10.74,0
mdabench,2021-03-31,9.31,-9.54,0
mdabench,2021-04-01,21.27,-4.67,0
mdabench,2021-04-02,20.12,-0.37,0
mdabench,2021-04-03,20.89,3.43,0
mdabench,2021-04-04,20.57,3.6,0
mdabench,2021-04-05,16.79,-0.42,4.508
mdabench,2021-04-06,11.85,-0.95,0.051000000000000004
mdabench,2021-04-07,18.65,-2.78,0
mdabench,2021-04-08,17.45,2.64,0.051
mdabench,2021-04-09,11.64,-11.03,2.7359999999999998
mdabench,2021-04-10,12.16,-0.29,0
mdabench,2021-04-11,5.25,-4.75,0
mdabench,2021-04-12,0.31,-4.82,0.204
mdabench,2021-04-13,-0.6,-9.17,0
mdabench,2021-04-14,-1.55,-4.87,1.173
mdabench,2021-04-15,3.63,-3.71,0.8160000000000001
mdabench,2021-04-16,9.13,-0.33,0.10200000000000001
mdabench,2021-04-17,15.09,-2.81,0
mdabench,2021-04-18,15.07,-1.99,0.40800000000000003
mdabench,2021-04-19,-1.42,-5.93,0
mdabench,2021-04-20,3.13,-5.67,0.017
mdabench,2021-04-21,10.15,-6.79,0
mdabench,2021-04-22,9.07,-2.74,0
mdabench,2021-04-23,0.9,-5.1,0.6970000000000001
mdabench,2021-04-24,6.35,-3.33,2.057
mdabench,2021-04-25,5.15,0.63,9.012
mdabench,2021-04-26,11.63,1.41,0.595
mdabench,2021-04-27,14.97,-3.36,0
mdabench,2021-04-28,17.15,1.61,0
mdabench,2021-04-29,20.57,3.58,0
mdabench,2021-04-30,24.91,8.99,0
mdabench,2021-05-01,22.88,7.68,0
mdabench,2021-05-02,16.63,1.82,1.0030000000000001
mdabench,2021-05-03,12.57,-4.54,0.051
mdabench,2021-05-04,13.54,1.25,0.017
mdabench,2021-05-05,13.47,0.72,2.178
mdabench,2021-05-06,19.17,-0.25,0
mdabench,2021-05-07,18.59,9.68,0
mdabench,2021-05-08,12.46,2.26,17.843
mdabench,2021-05-09,6.47,0.39,0.765
mdabench,2021-05-10,8.48,-1.85,0.034
mdabench,2021-05-11,12.32,-1.27,0.051
mdabench,2021-05-12,14.83,1.89,2.549
mdabench,2021-05-13,15.69,5.97,0.10200000000000001
mdabench,2021-05-14,16.41,1.67,0
mdabench,2021-05-15,18.54,2.01,0
mdabench,2021-05-16,21.99,2.05,0
mdabench,2021-05-17,24.78,6.47,0
mdabench,2021-05-18,24.4,5.13,0
mdabench,2021-05-19,18.57,1.42,0
mdabench,2021-05-20,11.85,-0.51,17.925
mdabench,2021-06-06,20.23,3.61,0.323
mdabench,2021-06-10,19.53,10.61,0.391
mdabench,2021-06-11,18.31,4.23,0
mdabench,2021-06-12,22.26,2.49,0
mdabench,2021-06-13,27.87,4.45,0
mdabench,2021-06-14,33.25,12.19,0
mdabench,2021-06-15,35.6,17.47,0
mdabench,2021-06-16,30.81,6.95,0
mdabench,2021-06-17,24.86,2.17,0
mdabench,2021-06-18,24.39,4.01,0
mdabench,2021-06-19,24.95,7.5,0
mdabench,2021-06-20,19.8,10.07,4.27
mdabench,2021-08-06,29.39,15.17,0
mdabench,2021-08-07,29.44,10.25,0
mdabench,2021-08-08,29.73,11.71,0
mdabench,2021-08-09,19.61,7.11,5.408
mdabench,2021-08-10,27.18,7.75,0
mdabench,2021-08-11,30.78,11.51,0
mdabench,2021-08-12,27,11.96,0
mdabench,2021-08-13,28.15,8.13,0
mdabench,2021-08-14,32.39,10.03,0
mdabench,2021-08-15,33.4,14.67,0
mdabench,2021-11-16,15.8,-0.6,0
mdabench,2021-11-17,0.17,-7,0
mdabench,2021-11-18,11.13,-12.94,0
mdabench,2021-11-19,10.3,-0.75,0
mdabench,2021-11-20,8.2,-7.5,0.663
mdabench,2021-11-21,10,-7.8,0
mdabench,2021-11-22,16.7,4.7,0
mdabench,2021-11-23,11.7,-4.6,0
mdabench,2021-11-24,3.4,-9,0
mdabench,2021-11-25,11.9,-12.5,0.10200000000000001
mdabench,2021-11-26,13.6,8.4,0
mdabench,2021-11-27,10,-3.3,0
mdabench,2021-11-28,17,-0.9,0
mdabench,2021-11-29,14.7,4.1,0.238
mdabench,2021-11-30,10.9,-2.4,0
mdabench,2021-12-01,18,8.5,0
mdabench,2021-12-02,17.5,8.9,0
mdabench,2021-12-03,8.5,-6.6,0
mdabench,2021-12-04,8.2,-4.1,0.63
mdabench,2021-12-05,8.1,-12.5,0
mdabench,2021-12-06,-1.8,-19.5,0
mdabench,2021-12-07,3.6,-15.9,1.8359999999999999
mdabench,2021-12-08,7.8,0.6,0
mdabench,2021-12-09,4,-9.6,0
mdabench,2021-12-10,-1.3,-10.6,0
mdabench,2021-12-11,4.6,-6.4,0
mdabench,2021-12-12,6.5,-1.4,0
mdabench,2021-12-13,4.2,-6.4,0.153
mdabench,2021-12-14,9.1,-6,0
mdabench,2021-12-15,-4.9,-11.2,0
mdabench,2021-12-16,-0.9,-18.1,0
mdabench,2021-12-17,-2.4,-20.4,0.766
mdabench,2021-12-18,3.9,-21.7,0
mdabench,2021-12-19,5.3,-11.6,0
mdabench,2021-12-20,2,-14.8,0.17
mdabench,2021-12-21,5.51,-14.5,0.544
mdabench,2021-12-22,7,0.5,0
mdabench,2021-12-23,5.1,-4.8,0
mdabench,2021-12-24,3.7,-14.7,0
mdabench,2021-12-25,-13.2,-18.2,0
mdabench,2021-12-26,-17.2,-23,0
mdabench,2021-12-29,-10.5,-28.4,0
mdabench,2021-12-30,-6.2,-28.2,0
mdabench,2021-12-31,-15.5,-26.8,0
mdabench,2022-01-01,-9.9,-32.3,0
mdabench,2022-01-02,2,-11.7,0
mdabench,2022-01-03,5.8,-3.9,0
mdabench,2022-01-04,3,-24.4,0
mdabench,2022-01-05,-22.7,-26.2,0
mdabench,2022-01-06,-10.8,-28.5,0
mdabench,2022-01-07,6.2,-13.8,0.51
mdabench,2022-01-08,5.1,-22,0
mdabench,2022-01-09,4,-19.8,0
mdabench,2022-01-10,9.5,-5.6,0
mdabench,2022-01-11,7.81,-0.7,0
mdabench,2022-01-12,9.2,4.2,0
mdabench,2022-01-13,10,4.5,0
mdabench,2022-01-14,6.8,-1.7,0
mdabench,2022-01-15,9.5,-4.5,0
mdabench,2022-01-16,7.1,-3.9,0
mdabench,2022-01-17,12.4,2.4,0
mdabench,2022-01-18,9.8,-15,0
mdabench,2022-01-19,-12.6,-20.2,0
mdabench,2022-01-20,6.9,-20.8,0.085
mdabench,2022-01-21,6.4,-0.9,0.391
mdabench,2022-01-22,8.3,-4.8,0
mdabench,2022-01-23,11,0,0
mdabench,2022-01-24,8.6,-4,0
mdabench,2022-01-25,1.1,-5.5,0.17
mdabench,2022-01-26,2.4,-4.8,0
mdabench,2022-01-27,1.1,-7.7,0
mdabench,2022-01-28,7.3,-11.9,0
mdabench,2022-01-29,8.5,-3.2,0
mdabench,2022-01-30,7.8,-0.1,0
mdabench,2022-01-31,6.3,-6,0
mdabench,2022-02-01,-6.8,-17.6,0
mdabench,2022-02-02,-17.2,-32,0
mdabench,2022-02-03,-0.9,-21.2,0
mdabench,2022-02-04,5.8,-18.2,0
mdabench,2022-02-05,6.1,-0.2,0
mdabench,2022-02-06,6.5,-8.2,0
mdabench,2022-02-07,12,-2.8,0
mdabench,2022-02-08,10.3,-2.5,0
mdabench,2022-02-09,10,-4.2,0
mdabench,2022-02-18,4,-5,0
mdabench,2022-02-19,8.2,-10.4,0
mdabench,2022-02-20,8.3,-15,0
mdabench,2022-02-21,-15.3,-20.9,0
mdabench,2022-02-22,-19.9,-27.5,0
mdabench,2022-02-23,-15.8,-31.1,0
mdabench,2022-02-24,-8.7,-25.4,0
mdabench,2022-02-25,-2.3,-18.5,0
mdabench,2022-02-26,4.8,-16.4,0
mdabench,2022-02-27,8.9,-5.7,0
mdabench,2022-02-28,10.5,0.9,0
mdabench,2022-03-01,13.7,4.1,0
mdabench,2022-03-02,11.3,2.4,0.272
mdabench,2022-03-03,10.6,-0.7,0.11900000000000001
mdabench,2022-03-04,0.2,-6.6,0
mdabench,2022-03-05,-5,-13.7,0
mdabench,2022-03-06,-5.1,-9,0
mdabench,2022-03-07,2.1,-18.6,0
mdabench,2022-03-08,1.8,-12.6,0.17
mdabench,2022-03-09,-12.6,-20.2,0
mdabench,2022-03-10,-5.2,-25.3,0
mdabench,2022-03-11,0.1,-22,0
mdabench,2022-03-12,9.7,-2.4,0
mdabench,2022-03-13,5.3,-1.8,0.578
mdabench,2022-03-14,11.8,-2,0
mdabench,2022-03-15,13.6,0.9,0
mdabench,2022-03-16,10.3,0.9,0
mdabench,2022-03-17,9.7,-5.4,0
mdabench,2022-03-18,9.7,-2,0
mdabench,2022-03-19,13,-3.9,0
mdabench,2022-03-20,11,3.2,0
mdabench,2022-03-21,7.3,-8.4,0
mdabench,2022-03-22,11.5,-4.1,0
mdabench,2022-03-23,19.2,-2.8,0
mdabench,2022-03-24,17.6,1.6,0
mdabench,2022-03-25,11.4,-9.5,0
mdabench,2022-03-26,11,-2.9,0
mdabench,2022-03-27,19.2,-0.6,0
mdabench,2022-03-28,19.9,3.7,0
mdabench,2022-03-29,16,-2.8,0
mdabench,2022-03-30,14.1,-10.4,0
mdabench,2022-03-31,14,1.2,0
mdabench,2022-04-01,6,-8.2,0
mdabench,2022-04-02,11.8,-6.7,0
mdabench,2022-04-03,11.1,-1.7,0
mdabench,2022-04-04,13,-5.1,0
mdabench,2022-04-05,10.7,0,0.017
mdabench,2022-04-06,6.9,0.9,0
mdabench,2022-04-07,12.4,-4.9,0
mdabench,2022-04-08,24.2,-0.4,0
mdabench,2022-04-09,20.9,0.9,0.579
mdabench,2022-04-10,5.1,-4.9,0
mdabench,2022-04-11,-0.5,-8.9,0
mdabench,2022-04-12,-0.5,-11.3,0
mdabench,2022-04-13,-8.7,-13,0
mdabench,2022-04-14,-7.9,-12.5,0
mdabench,2022-04-15,-3.6,-13,0
mdabench,2022-04-16,-0.6,-16.3,0
mdabench,2022-04-17,1.7,-6.4,0.987
mdabench,2022-04-18,6,-8.4,0
mdabench,2022-04-19,10.6,3.2,0
mdabench,2022-04-20,9.1,-2.7,0
mdabench,2022-04-21,12.7,-4.4,0
mdabench,2022-04-22,12.7,-1.4,9.567
mdabench,2022-04-23,4.7,0.2,20.17
mdabench,2022-04-24,9.4,0.2,0
mdabench,2022-04-25,16.9,-1.7,0
mdabench,2022-04-26,17.7,2.8,0
mdabench,2022-04-27,16.7,-1.3,0
mdabench,2022-04-28,12.1,-1.7,4.799
mdabench,2022-04-29,10.9,-0.2,17.923000000000002
mdabench,2022-04-30,12.2,-3.3,0.051
mdabench,2022-05-01,11.4,3.8,4.793
mdabench,2022-05-02,13.6,2.6,0
mdabench,2022-05-03,13.4,0.7,0
mdabench,2022-05-04,19.2,1.2,0
mdabench,2022-05-05,23.3,2.9,0
mdabench,2022-05-06,21.6,7.1,0
mdabench,2022-05-07,19.8,4.3,0.765
mdabench,2022-05-08,13.2,-0.2,0.51
mdabench,2022-05-09,10.6,-1.4,2.314
mdabench,2022-05-10,12.2,-3.2,0
mdabench,2022-05-11,14.8,-4.6,0
mdabench,2022-05-12,12.6,3.2,4.188
mdabench,2022-05-13,12.6,1.4,0.051000000000000004
mdabench,2022-05-14,14.4,-1.2,0
mdabench,2022-05-15,19.4,1.4,0
mdabench,2022-05-16,21.4,7.4,0
mdabench,2022-05-17,20.2,5.8,0
mdabench,2022-05-18,18.7,2.5,0
mdabench,2022-05-19,18.4,3.3,0
mdabench,2022-05-20,6.9,-1,3.709
mdabench,2022-05-21,5.6,-0.4,0
mdabench,2022-05-22,12.4,-3.8,0
mdabench,2022-05-23,15.5,0.3,0
mdabench,2022-05-24,16.6,1.1,0
mdabench,2022-05-25,19.9,2.6,0
mdabench,2022-05-26,20.8,5.2,0
mdabench,2022-05-27,22.3,11.1,2.161
mdabench,2022-05-28,20,8.1,3.658
mdabench,2022-05-29,13.5,7.4,2.485
mdabench,2022-05-30,12.3,6.7,1.463
mdabench,2022-05-31,14.7,4.1,0.136
mdabench,2022-06-01,15.2,3.7,0
mdabench,2022-06-02,17.6,0.7,0
mdabench,2022-06-03,18.7,4.1,3.246
mdabench,2022-06-04,20,5.2,3.8800000000000003
mdabench,2022-06-05,19.3,6.5,7.896
mdabench,2022-06-06,16.6,6.8,1.479
mdabench,2022-06-07,17.6,6,0
mdabench,2022-06-08,20.1,2.7,0.051000000000000004
mdabench,2022-06-09,23.2,10.5,0
mdabigsa,2022-01-05,-20.2,-26.8,0
mdabigsa,2022-01-06,-21.5,-28.3,0
mdabigsa,2022-01-07,4,-21.4,1.3780000000000001
mdabigsa,2022-01-08,4.6,-20.7,0.17
mdabigsa,2022-01-09,2.8,-22.9,0
mdabigsa,2022-01-10,4.6,-7.4,0
mdabigsa,2022-01-11,5,-1.7,0
mdabigsa,2022-01-12,7.7,3.5,0
mdabigsa,2022-01-13,8.2,2.8,0
mdabigsa,2022-01-14,6.7,-2.4,0
mdabigsa,2022-01-15,9.1,-3.4,0
mdabigsa,2022-01-16,7,-4.3,0
mdabigsa,2022-01-17,11.2,1.7,0
mdabigsa,2022-01-18,11.1,-15.2,0
mdabigsa,2022-01-19,-13.7,-23.9,0
mdabigsa,2022-01-20,4.5,-17.6,0
mdabigsa,2022-01-21,5,-0.2,0
mdabigsa,2022-01-22,10,-1.1,0
mdabigsa,2022-01-23,9.6,1.7,0
mdabigsa,2022-01-24,6,-1.9,0.017
mdabigsa,2022-01-25,4.7,-4.3,0
mdabigsa,2022-01-26,4.2,-3.6,0
mdabigsa,2022-01-27,5.7,-7.1,0
mdabigsa,2022-01-28,8.4,-1.4,0
mdabigsa,2022-01-29,11,-0.2,0
mdabigsa,2022-01-30,12.2,1.1,0
mdabigsa,2022-01-31,8.1,-8.2,0
mdabigsa,2022-02-01,-8.3,-16.9,0
mdabigsa,2022-02-02,-16.6,-24.4,0
mdabigsa,2022-02-03,-4.1,-20.6,0
mdabigsa,2022-02-04,7.9,-18.6,0
mdabigsa,2022-02-05,7.3,-3,0
mdabigsa,2022-02-06,10.9,-5.8,0
mdabigsa,2022-02-07,16.6,-2.5,0
mdabigsa,2022-02-08,13.2,-1.6,0
mdabigsa,2022-02-09,13.2,-2,0
mdabigsa,2022-02-10,15.6,3.2,0
mdabigsa,2022-02-11,6.1,-0.8,0.357
mdabigsa,2022-02-18,4.8,-6.5,0
mdabigsa,2022-02-19,9.8,-8.2,0
mdabigsa,2022-02-20,9.1,-15,0
mdabigsa,2022-02-21,-15,-18.9,0
mdabigsa,2022-02-22,-18.2,-25.3,0
mdabigsa,2022-02-23,-16.1,-29.4,0
mdabigsa,2022-02-24,-7.5,-23,0
mdabigsa,2022-02-25,-2.2,-15.2,0
mdabigsa,2022-02-26,3.9,-13.8,0
mdabigsa,2022-02-27,9.1,-2.1,0
mdabigsa,2022-02-28,13,2.6,0
mdabigsa,2022-03-01,17.1,2.6,0.20400000000000001
mdabigsa,2022-03-02,13.9,1.9,1.139
mdabigsa,2022-03-03,2.5,-1.7,4.658
mdabigsa,2022-03-04,-1.4,-7.5,0
mdabigsa,2022-03-05,-5.2,-15.4,0
mdabigsa,2022-03-06,-4.4,-11,0
mdabigsa,2022-03-07,4.3,-11.2,0.017
mdabigsa,2022-03-08,-0.3,-10.1,0
mdabigsa,2022-03-09,-9.2,-16.4,0
mdabigsa,2022-03-10,-3.4,-17.6,0
mdabigsa,2022-03-11,-0.9,-16.2,0
mdabigsa,2022-03-12,8.5,-2.5,0
mdabigsa,2022-03-13,6.2,0,0.782
mdabigsa,2022-03-14,11.7,-0.4,0
mdabigsa,2022-03-15,15.7,3,0
mdabigsa,2022-03-16,13.1,-2.1,0
mdabigsa,2022-03-17,12.7,-3.6,0
mdabigsa,2022-03-18,13,1.5,0
mdabigsa,2022-03-19,15.2,-2,0
mdabigsa,2022-03-20,14.6,1.8,0.085
mdabigsa,2022-03-21,11.2,-4.7,0.034
mdabigsa,2022-03-22,14.4,-5,0
mdabigsa,2022-03-23,22.7,-0.9,0
mdabigsa,2022-03-24,21.5,2.3,0
mdabigsa,2022-03-25,11.2,-5.5,0
mdabigsa,2022-03-26,11.8,0.1,0
mdabigsa,2022-03-27,19.1,-3,0
mdabigsa,2022-03-28,22.1,6.3,0
mdabigsa,2022-03-29,19.4,-1.2,1.173
mdabigsa,2022-03-30,18.3,-5.2,0
mdabigsa,2022-03-31,17.8,-0.6,0
mdabigsa,2022-04-01,10.2,-4.4,0
mdabigsa,2022-04-02,13,-3,0
mdabigsa,2022-04-03,13.1,-4.1,0
mdabigsa,2022-04-04,14.9,-1.6,0
mdabigsa,2022-04-05,10.7,1,0
mdabigsa,2022-04-06,10.5,0.1,0
mdabigsa,2022-04-07,14.6,-6.8,0
mdabigsa,2022-04-08,25.5,1.3,0
mdabigsa,2022-04-09,24.4,2.7,0
mdabigsa,2022-04-10,7.7,-2.9,1.071
mdabigsa,2022-04-11,3.2,-7.2,0.17
mdabigsa,2022-04-12,2.6,-8.8,0
mdabigsa,2022-04-13,-5.7,-9.8,0
mdabigsa,2022-04-14,-5.6,-13.7,0
mdabigsa,2022-04-15,-2.5,-11.5,0.034
mdabigsa,2022-04-16,1.9,-10.7,0
mdabigsa,2022-04-17,5.7,-8.2,1.5130000000000001
mdabigsa,2022-04-18,11.4,-5.2,0
mdabigsa,2022-04-19,13.3,3.4,0
mdabigsa,2022-04-20,10.3,-3.7,0
mdabigsa,2022-04-21,11.8,-2.5,0
mdabigsa,2022-04-22,10.9,-0.7,1.088
mdabigsa,2022-04-23,8.2,1.4,0.272
mdabigsa,2022-04-24,14,-2.2,0
mdabigsa,2022-04-25,19.6,0.1,0
mdabigsa,2022-04-26,21.3,3.3,0
mdabigsa,2022-04-27,17.2,0.3,0
mdabigsa,2022-04-28,14.2,-1.6,0
mdabigsa,2022-04-29,14,4.9,2.229
mdabigsa,2022-04-30,15.6,-1,0.017
mdabigsa,2022-05-01,15.2,6.7,0
mdabigsa,2022-05-02,17.9,2.3,0
mdabigsa,2022-05-03,19.9,4.4,0
mdabigsa,2022-05-04,22.8,3.2,0.017
mdabigsa,2022-05-05,27,5.8,0
mdabigsa,2022-05-06,26.6,9.7,0.477
mdabigsa,2022-05-07,20.3,7.8,1.5650000000000002
mdabigsa,2022-05-08,14.6,0.9,0
mdabigsa,2022-05-09,14.2,1.6,0
mdabigsa,2022-05-10,16.4,1,0
mdabigsa,2022-05-11,18.2,-3.3,0
mdabigsa,2022-05-12,17.6,8.7,3.029
mdabigsa,2022-05-13,14.7,1.3,0.136
mdabigsa,2022-05-14,17.2,-0.3,0
mdabigsa,2022-05-15,22.5,1.5,0
mdabigsa,2022-05-16,24.2,9.7,0.5609999999999999
mdabigsa,2022-05-17,22.5,4,0
mdabigsa,2022-05-18,20.5,4,0
mdabigsa,2022-05-19,20.9,4.3,1.838
mdabigsa,2022-05-20,8.6,0.6,1.275
mdabigsa,2022-05-21,9.7,-0.8,0
mdabigsa,2022-05-22,16.2,-1,0
mdabigsa,2022-05-23,18.7,1.2,0
mdabigsa,2022-05-24,21.2,3.4,0
mdabigsa,2022-05-25,21.7,5.3,0
mdabigsa,2022-05-26,22.8,3.9,0
mdabigsa,2022-05-27,24.8,12.6,0.45999999999999996
mdabigsa,2022-05-28,23.5,9.9,0.40800000000000003
mdabigsa,2022-05-29,19.9,10.7,0
mdabigsa,2022-05-30,18.9,8.5,0
mdabigsa,2022-05-31,18.8,2.8,0
mdabigsa,2022-06-01,20.8,6.2,0
mdabigsa,2022-06-02,22,1.5,0
mdabigsa,2022-06-03,22.4,8.9,0.221
mdabigsa,2022-06-04,24.8,9.1,0
mdabigsa,2022-06-05,24.4,11.1,6.688
mdabigsa,2022-06-06,17.4,9.6,8.879
mdabigsa,2022-06-07,16.3,8.9,0.885
mdabigsa,2022-06-08,21,6,0.187
mdabigsa,2022-06-09,26.2,8.2,0
mdacasca,2019-10-24,11.19,-2.57,0
mdacasca,2019-10-25,21.53,8.7,0
mdacasca,2019-10-26,19.11,-1.38,1.632
mdacasca,2019-10-27,-1.1,-7.23,0
mdacasca,2019-10-28,-1.69,-10.11,0
mdacasca,2019-10-29,-7.73,-14.41,0
mdacasca,2019-10-30,-1.05,-10.75,0
mdacasca,2019-10-31,3.78,-1.58,0
mdacasca,2019-11-01,5.15,-8.17,0
mdacasca,2019-11-02,11.25,2.23,0
mdacasca,2019-11-03,8.85,2.01,0.034
mdacasca,2019-11-04,3.65,-0.57,2.907
mdacasca,2019-11-05,10.67,0.79,0
mdacasca,2019-11-06,1.4,-10.16,0.323
mdacasca,2019-11-07,7.97,-12.66,0.085
mdacasca,2019-11-08,15.45,6.79,0
mdacasca,2019-11-09,15.38,2.23,0
mdacasca,2019-11-10,1.84,-10.49,0
mdacasca,2019-11-11,1.31,-23.51,0
mdacasca,2019-11-12,10.11,0.38,0
mdacasca,2019-11-13,12.12,1.88,0.034
mdacasca,2019-11-14,12.44,-5.07,0
mdacasca,2019-11-15,16.31,7.47,0
mdacasca,2019-11-16,13.57,2.1,0
mdacasca,2019-11-17,14.24,4.85,0
mdacasca,2019-11-18,13.17,11.01,0
mdacasca,2019-11-19,11.23,-0.94,1.258
mdacasca,2019-11-20,2.09,-1.93,0.595
mdacasca,2019-11-21,5.3,-11.63,1.021
mdacasca,2019-11-22,11,-4.12,0
mdacasca,2019-11-23,10.83,6.12,0
mdacasca,2019-11-24,10.75,6.13,0
mdacasca,2019-11-25,5.58,-5.59,0
mdacasca,2019-11-26,-0.75,-8.9,0
mdacasca,2019-11-27,-2.94,-11.43,0
mdacasca,2019-11-28,-11.2,-12.59,0
mdacasca,2019-11-29,-12.65,-27.61,0
mdacasca,2019-11-30,-10.33,-14.9,0
mdacasca,2019-12-01,1.47,-12.07,0
mdacasca,2019-12-02,5.83,-1.43,0
mdacasca,2019-12-03,7.97,4.83,0
mdacasca,2019-12-04,7.62,6.23,0
mdacasca,2019-12-05,7.18,-2.3,0
mdacasca,2019-12-06,8.88,-3.58,0
mdacasca,2019-12-07,11.85,4.81,0
mdacasca,2019-12-08,7.78,-13.67,0
mdacasca,2019-12-09,1.71,-19.93,0
mdacasca,2019-12-10,5.49,-12.71,0
mdacasca,2019-12-11,6.88,2.96,0
